group,name,value
puppies,gnp3tp,8.0
puppies,io18ub,14.0
puppies,glm0t9,14.0
puppies,l7c84i,14.0
puppies,j0ltz7,10.0
puppies,nlteuw,8.0
puppies,khkwmr,9.0
puppies,l3ptm9,18.0
puppies,ka70rh,7.0
puppies,dyuzts,15.0
puppies,i138be,16.0
puppies,khro8e,25.0
puppies,kt4dom,17.0
puppies,g73cvc,11.0
puppies,io8u64,10.0
puppies,hg2wz5,19.0
puppies,fmxfa0,13.0
puppies,dc67ss,11.0
puppies,flwtfl,14.0
puppies,m20dau,17.0
puppies,ltu4tx,7.0
puppies,lc57w0,12.0
puppies,jqnom4,8.0
puppies,l1ryfn,21.0
puppies,mx07f2,10.0
puppies,n2kf1f,13.0
puppies,gvg6qs,7.0
puppies,fcedxx,13.0
puppies,lujaa3,18.0
puppies,ipq1b3,14.0
puppies,k1r18x,11.0
puppies,i6xmsr,7.0
puppies,harnex,10.0
puppies,kc0rx6,15.0
puppies,d72qi2,13.0
puppies,gcbky9,11.0
puppies,cx10st,9.0
puppies,jbsq91,12.0
puppies,m60bc9,7.0
puppies,mog3k7,11.0
puppies,cbq86u,8.0
puppies,i040a2,13.0
puppies,d9q8qt,17.0
puppies,m2u779,15.0
puppies,npo6hh,8.0
puppies,cqqt9a,13.0
puppies,nx5b16,9.0
puppies,gz5kjf,12.0
puppies,k9fd0t,15.0
puppies,kk1840,7.0
puppies,dabayc,10.0
puppies,f32iv9,11.0
puppies,f9vdaw,16.0
puppies,k1i28i,9.0
puppies,o50ge1,13.0
puppies,c83ezs,16.0
puppies,mavjj5,20.0
puppies,j066jy,16.0
puppies,dnwbnr,18.0
puppies,mqzj9k,13.0
puppies,kllu2x,11.0
puppies,ncsr36,8.0
puppies,fu3mgv,18.0
puppies,j6sbm0,13.0
puppies,jmuin8,11.0
puppies,noe8od,15.0
puppies,j1lw8c,15.0
puppies,cogm3y,7.0
puppies,fjdpyu,9.0
puppies,i5u06w,13.0
puppies,hacnvy,18.0
puppies,exnepg,11.0
puppies,l0toxt,8.0
puppies,o7yxad,9.0
puppies,i1iedk,11.0
puppies,jrbdya,12.0
puppies,iypvlm,10.0
puppies,ghqymo,18.0
puppies,igh3pb,16.0
puppies,f4q8xd,13.0
puppies,ll979v,18.0
puppies,lhu3kf,19.0
puppies,d38aqw,10.0
puppies,jevsmh,13.0
puppies,if2p60,18.0
puppies,lw2ijp,24.0
puppies,cyrywl,9.0
puppies,jvzl3m,10.0
puppies,lmv528,11.0
puppies,mja6t5,10.0
puppies,k269oh,12.0
puppies,hl2bm5,19.0
puppies,ldj3mv,11.0
puppies,kra3nt,15.0
puppies,eas066,16.0
puppies,kguf8a,8.0
puppies,f7t6hd,13.0
puppies,jm7qjx,11.0
puppies,mzvrgw,14.0
puppies,n4jlkz,15.0
puppies,gyn1a7,18.0
puppies,cexbg5,14.0
puppies,lj2ns8,13.0
puppies,lhknc2,10.0
puppies,f50gfk,13.0
puppies,j941nj,10.0
puppies,kb9y1v,10.0
puppies,d8sual,18.0
puppies,lhbhi4,14.0
puppies,nneqn8,15.0
puppies,lfeoxq,7.0
puppies,f1xq3u,18.0
puppies,dju6y2,19.0
puppies,esfg43,10.0
puppies,ngy55s,11.0
puppies,ncp8vh,9.0
PoliticalDiscussion,ig9nyp,23.0
PoliticalDiscussion,jofug7,13.0
PoliticalDiscussion,id67iw,11.0
PoliticalDiscussion,jjrpma,9.0
PoliticalDiscussion,kgmea2,16.0
PoliticalDiscussion,ndyfu5,7.0
PoliticalDiscussion,f5zuv2,8.0
PoliticalDiscussion,fzqfgm,14.0
PoliticalDiscussion,jwhyd9,11.0
PoliticalDiscussion,nvymzf,12.0
PoliticalDiscussion,iwzg76,5.0
PoliticalDiscussion,jqhrk0,12.0
PoliticalDiscussion,l1u45s,19.0
PoliticalDiscussion,j66915,8.0
PoliticalDiscussion,jk7bpi,15.0
PoliticalDiscussion,jl8ma8,18.0
PoliticalDiscussion,kf0x67,12.0
PoliticalDiscussion,jpn6em,16.0
PoliticalDiscussion,eefrgu,12.0
PoliticalDiscussion,m830ok,15.0
PoliticalDiscussion,g17dj7,7.0
PoliticalDiscussion,eikmrk,10.0
PoliticalDiscussion,ku9fjc,11.0
PoliticalDiscussion,lzuvvt,11.0
PoliticalDiscussion,jpjgzx,13.0
PoliticalDiscussion,cqug96,10.0
PoliticalDiscussion,j5bx5x,10.0
PoliticalDiscussion,kz7a2n,13.0
PoliticalDiscussion,kzcvxd,14.0
PoliticalDiscussion,ffy3df,10.0
PoliticalDiscussion,kch8bh,14.0
PoliticalDiscussion,l5o9eh,12.0
PoliticalDiscussion,earioa,13.0
PoliticalDiscussion,ko5t3a,10.0
PoliticalDiscussion,dba5jb,8.0
PoliticalDiscussion,lcrzgr,12.0
PoliticalDiscussion,fgisf7,12.0
PoliticalDiscussion,kt0ojb,9.0
PoliticalDiscussion,fxh5k0,13.0
PoliticalDiscussion,ldyrgd,14.0
PoliticalDiscussion,fws819,11.0
PoliticalDiscussion,n7rwmi,18.0
PoliticalDiscussion,esegmd,10.0
PoliticalDiscussion,jpz3c7,10.0
PoliticalDiscussion,mqthzo,12.0
PoliticalDiscussion,n3nh5j,18.0
PoliticalDiscussion,hb7a9r,11.0
PoliticalDiscussion,cjv6gj,12.0
PoliticalDiscussion,ks2z70,7.0
PoliticalDiscussion,mwyuj2,12.0
PoliticalDiscussion,kff01d,17.0
PoliticalDiscussion,jqma9a,8.0
PoliticalDiscussion,dg7eoi,18.0
PoliticalDiscussion,eppo0d,10.0
PoliticalDiscussion,en7h4d,6.0
PoliticalDiscussion,j2zuoq,13.0
PoliticalDiscussion,l0dhsv,10.0
PoliticalDiscussion,kqb1v4,13.0
PoliticalDiscussion,mi3c9v,12.0
PoliticalDiscussion,lu1901,6.0
PoliticalDiscussion,klgdaa,14.0
PoliticalDiscussion,jok7dz,18.0
PoliticalDiscussion,ddap92,8.0
PoliticalDiscussion,eafin0,10.0
PoliticalDiscussion,jqhqaj,15.0
PoliticalDiscussion,l2a46d,13.0
PoliticalDiscussion,gimpr8,12.0
PoliticalDiscussion,mv39lk,11.0
PoliticalDiscussion,i98qja,7.0
PoliticalDiscussion,m82vc0,8.0
PoliticalDiscussion,j8pju6,13.0
PoliticalDiscussion,fey7ey,12.0
PoliticalDiscussion,k3k5zc,15.0
PoliticalDiscussion,kmfbz3,9.0
PoliticalDiscussion,mocfz7,17.0
PoliticalDiscussion,jt8ijw,18.0
PoliticalDiscussion,j1z1v4,12.0
PoliticalDiscussion,hdr7qw,6.0
PoliticalDiscussion,hi5az6,8.0
PoliticalDiscussion,k0dloo,9.0
PoliticalDiscussion,ellfrg,13.0
PoliticalDiscussion,cglk6y,8.0
PoliticalDiscussion,liglw1,10.0
PoliticalDiscussion,lqr131,12.0
PoliticalDiscussion,jv2p9l,8.0
PoliticalDiscussion,e9i3r2,17.0
PoliticalDiscussion,kjsh0o,12.0
PoliticalDiscussion,l65asl,15.0
PoliticalDiscussion,goiqop,14.0
PoliticalDiscussion,m2ug4t,12.0
PoliticalDiscussion,gs0yri,12.0
PoliticalDiscussion,ep3s1d,14.0
PoliticalDiscussion,ifrt5r,9.0
PoliticalDiscussion,ec8kug,13.0
PoliticalDiscussion,k9ogub,13.0
PoliticalDiscussion,kc29uw,7.0
PoliticalDiscussion,jflsxj,18.0
PoliticalDiscussion,l4z4ba,14.0
PoliticalDiscussion,l6gmve,9.0
PoliticalDiscussion,eslcsd,9.0
PoliticalDiscussion,kvdqar,10.0
PoliticalDiscussion,mkefbp,13.0
PoliticalDiscussion,kvtvnq,9.0
PoliticalDiscussion,gehnwu,7.0
PoliticalDiscussion,e7hhfr,8.0
PoliticalDiscussion,jrfhzw,14.0
PoliticalDiscussion,i0105a,7.0
PoliticalDiscussion,gh66xh,11.0
PoliticalDiscussion,ms0cbe,9.0
PoliticalDiscussion,joldnz,18.0
PoliticalDiscussion,hmkop6,8.0
PoliticalDiscussion,e34ju2,11.0
PoliticalDiscussion,cula6s,12.0
PoliticalDiscussion,hs2yc8,15.0
PoliticalDiscussion,endz8w,7.0
PoliticalDiscussion,fza6ro,16.0
PoliticalDiscussion,ku2mlj,19.0
PoliticalDiscussion,jg6gn5,17.0
PoliticalDiscussion,jdh2a1,10.0
PoliticalDiscussion,i478ec,11.0
PoliticalDiscussion,kut31q,10.0
PoliticalDiscussion,jaa554,11.0
PoliticalDiscussion,ekojvk,14.0
PoliticalDiscussion,jpmxuh,14.0
PoliticalDiscussion,o7pfhs,12.0
PoliticalDiscussion,k2y0xk,11.0
PoliticalDiscussion,ncd842,12.0
PoliticalDiscussion,gzv0z1,5.0
PoliticalDiscussion,i4e9oe,13.0
PoliticalDiscussion,hf0oxz,10.0
PoliticalDiscussion,ix3mki,10.0
PoliticalDiscussion,kfhu7n,14.0
PoliticalDiscussion,l0cw6u,13.0
PoliticalDiscussion,ifvf06,14.0
PoliticalDiscussion,i0de0d,12.0
PoliticalDiscussion,kxwyyn,11.0
PoliticalDiscussion,kb3iy1,12.0
PoliticalDiscussion,eim2mb,12.0
PoliticalDiscussion,k06ego,13.0
PoliticalDiscussion,meslvs,15.0
PoliticalDiscussion,ksfwaf,9.0
PoliticalDiscussion,n6v8gd,8.0
PoliticalDiscussion,n3yeba,13.0
PoliticalDiscussion,kv9nl3,10.0
PoliticalDiscussion,lsj8ui,9.0
PoliticalDiscussion,dbhct2,14.0
PoliticalDiscussion,mq3f7r,13.0
PoliticalDiscussion,lt1y4f,10.0
PoliticalDiscussion,kve4lk,21.0
PoliticalDiscussion,lc11km,7.0
PoliticalDiscussion,k2ed46,13.0
PoliticalDiscussion,ic3a94,11.0
PoliticalDiscussion,kpxm81,10.0
PoliticalDiscussion,ksme1t,16.0
PoliticalDiscussion,jkrn2n,14.0
PoliticalDiscussion,feezf1,18.0
PoliticalDiscussion,kp4nmm,16.0
PoliticalDiscussion,fkilyh,10.0
PoliticalDiscussion,itbehu,11.0
PoliticalDiscussion,erl1fd,14.0
PoliticalDiscussion,kltycv,20.0
PoliticalDiscussion,ejkcjo,9.0
PoliticalDiscussion,ij28mr,23.0
PoliticalDiscussion,ncfmd0,19.0
PoliticalDiscussion,exiwot,21.0
PoliticalDiscussion,f3s4w7,13.0
PoliticalDiscussion,j6sa42,9.0
PoliticalDiscussion,lpmq0o,14.0
PoliticalDiscussion,edatox,15.0
PoliticalDiscussion,kvj3wv,9.0
PoliticalDiscussion,dgabx2,12.0
PoliticalDiscussion,mfoqia,10.0
PoliticalDiscussion,j803jt,7.0
PoliticalDiscussion,kf0hyj,15.0
PoliticalDiscussion,jmnwv4,9.0
PoliticalDiscussion,ko79j2,8.0
PoliticalDiscussion,jzpvci,14.0
PoliticalDiscussion,e9b3ed,15.0
PoliticalDiscussion,ksp8g9,14.0
PoliticalDiscussion,mq2jbt,16.0
PoliticalDiscussion,ehuwmw,10.0
PoliticalDiscussion,ksfy5u,13.0
PoliticalDiscussion,eo4t7i,8.0
PoliticalDiscussion,jru8be,11.0
PoliticalDiscussion,j86ycc,7.0
PoliticalDiscussion,lji86e,12.0
PoliticalDiscussion,daqxpb,21.0
PoliticalDiscussion,mkn18o,8.0
PoliticalDiscussion,hqpsya,14.0
PoliticalDiscussion,kukukv,11.0
PoliticalDiscussion,jq2oul,11.0
PoliticalDiscussion,msc8lv,20.0
PoliticalDiscussion,km35i7,13.0
PoliticalDiscussion,l5gblr,10.0
PoliticalDiscussion,je8ggl,12.0
PoliticalDiscussion,gl652h,8.0
PoliticalDiscussion,lxdoni,16.0
PoliticalDiscussion,j86b33,10.0
PoliticalDiscussion,kmw72l,13.0
PoliticalDiscussion,ko78xc,9.0
PoliticalDiscussion,krk13t,11.0
PoliticalDiscussion,jp9mlz,12.0
PoliticalDiscussion,njvt5x,14.0
PoliticalDiscussion,k9jchq,10.0
PoliticalDiscussion,o0vrbh,11.0
PoliticalDiscussion,g5wy5d,13.0
PoliticalDiscussion,cboqsl,13.0
PoliticalDiscussion,k21si7,11.0
PoliticalDiscussion,ju2ofk,22.0
PoliticalDiscussion,kjkmrk,8.0
PoliticalDiscussion,jo3bcy,20.0
PoliticalDiscussion,eox1r5,15.0
PoliticalDiscussion,ny41as,15.0
PoliticalDiscussion,jbom27,14.0
PoliticalDiscussion,lkut43,18.0
PoliticalDiscussion,mgnmgn,11.0
PoliticalDiscussion,evd6a7,14.0
PoliticalDiscussion,f1sdgd,9.0
PoliticalDiscussion,o7ilhg,11.0
PoliticalDiscussion,j6d40z,20.0
PoliticalDiscussion,mu3ggi,11.0
PoliticalDiscussion,euahol,13.0
PoliticalDiscussion,j5pon9,17.0
PoliticalDiscussion,hgbcbf,17.0
PoliticalDiscussion,lbdwmx,12.0
PoliticalDiscussion,l0qtbl,20.0
PoliticalDiscussion,j2n2ys,8.0
PoliticalDiscussion,e015th,11.0
PoliticalDiscussion,lbs93g,12.0
PoliticalDiscussion,lzr2eb,13.0
PoliticalDiscussion,hvu6uy,18.0
PoliticalDiscussion,g6un3i,9.0
PoliticalDiscussion,o8oov9,9.0
PoliticalDiscussion,k5205z,17.0
PoliticalDiscussion,i5tmp5,11.0
PoliticalDiscussion,jbp8dm,11.0
PoliticalDiscussion,n3yej9,10.0
PoliticalDiscussion,cj3hlz,17.0
PoliticalDiscussion,kpo2br,12.0
PoliticalDiscussion,nb4hny,11.0
PoliticalDiscussion,k8qo9l,7.0
PoliticalDiscussion,k78k63,15.0
PoliticalDiscussion,jobcko,5.0
PoliticalDiscussion,jb9duv,10.0
PoliticalDiscussion,kyygfd,13.0
PoliticalDiscussion,jb301t,20.0
PoliticalDiscussion,o8xgov,15.0
PoliticalDiscussion,jsyr5l,12.0
PoliticalDiscussion,jqnpuh,13.0
PoliticalDiscussion,kf0b08,17.0
PoliticalDiscussion,eanxda,8.0
PoliticalDiscussion,er5gnq,14.0
PoliticalDiscussion,kvlqre,7.0
PoliticalDiscussion,hwjkzg,12.0
PoliticalDiscussion,l1acwa,14.0
PoliticalDiscussion,h8yyrg,11.0
PoliticalDiscussion,iz3fnv,13.0
PoliticalDiscussion,ktlwuw,8.0
PoliticalDiscussion,cqjitc,12.0
PoliticalDiscussion,myze3t,22.0
PoliticalDiscussion,epepug,15.0
PoliticalDiscussion,l1yals,12.0
PoliticalDiscussion,megjrm,7.0
PoliticalDiscussion,eox36o,12.0
PoliticalDiscussion,k6r76n,8.0
PoliticalDiscussion,kak9s9,15.0
PoliticalDiscussion,jagt50,12.0
PoliticalDiscussion,kkwf8k,16.0
PoliticalDiscussion,hm021m,15.0
PoliticalDiscussion,iqu7q6,11.0
PoliticalDiscussion,jfh42v,16.0
PoliticalDiscussion,ehujhn,8.0
PoliticalDiscussion,g8bnpk,13.0
PoliticalDiscussion,ktp8l2,14.0
PoliticalDiscussion,lddjpj,15.0
PoliticalDiscussion,jjovwn,7.0
PoliticalDiscussion,jrz4ie,8.0
PoliticalDiscussion,kx86t8,7.0
PoliticalDiscussion,d09tba,18.0
PoliticalDiscussion,f7ffa3,18.0
PoliticalDiscussion,iwji99,13.0
PoliticalDiscussion,kalxhu,12.0
PoliticalDiscussion,jpr52i,14.0
PoliticalDiscussion,khphg8,9.0
PoliticalDiscussion,mxtqk5,18.0
PoliticalDiscussion,mxxsvw,17.0
PoliticalDiscussion,j1cfum,10.0
PoliticalDiscussion,jj1qx4,17.0
PoliticalDiscussion,ftbpki,15.0
PoliticalDiscussion,mh9hpi,17.0
PoliticalDiscussion,ggkwdd,15.0
PoliticalDiscussion,env7m7,15.0
PoliticalDiscussion,jl7kn4,14.0
PoliticalDiscussion,kwmtca,13.0
PoliticalDiscussion,myzbvj,10.0
PoliticalDiscussion,jkbck0,20.0
PoliticalDiscussion,lv0f6i,16.0
PoliticalDiscussion,n7mnqx,17.0
PoliticalDiscussion,gyj3p9,12.0
PoliticalDiscussion,lbwbe8,16.0
PoliticalDiscussion,lmmcg9,14.0
PoliticalDiscussion,ek8wxu,12.0
PoliticalDiscussion,mpsn4a,9.0
PoliticalDiscussion,ky67q1,14.0
PoliticalDiscussion,ku3xc7,16.0
PoliticalDiscussion,hdpiv7,12.0
PoliticalDiscussion,mkcdx1,16.0
PoliticalDiscussion,gxyrxj,15.0
PoliticalDiscussion,fec7r4,12.0
PoliticalDiscussion,nb6zaj,23.0
PoliticalDiscussion,lupcmh,14.0
PoliticalDiscussion,jbuwav,18.0
PoliticalDiscussion,l3fncp,21.0
PoliticalDiscussion,jlneag,15.0
PoliticalDiscussion,n8flnl,12.0
PoliticalDiscussion,cgybgv,17.0
PoliticalDiscussion,je5cvg,14.0
PoliticalDiscussion,o8e9iu,9.0
PoliticalDiscussion,edbxgg,8.0
PoliticalDiscussion,dew8vr,16.0
PoliticalDiscussion,gavle4,11.0
PoliticalDiscussion,i4i87h,11.0
PoliticalDiscussion,fypvxg,9.0
PoliticalDiscussion,hh3gfl,13.0
PoliticalDiscussion,i03uka,15.0
PoliticalDiscussion,jqijbs,14.0
PoliticalDiscussion,g7thlb,18.0
PoliticalDiscussion,o0jbiz,21.0
PoliticalDiscussion,j645ce,19.0
PoliticalDiscussion,ki845u,16.0
PoliticalDiscussion,l0okd9,16.0
PoliticalDiscussion,e0d5sk,19.0
PoliticalDiscussion,mpszc3,10.0
PoliticalDiscussion,jl7exc,20.0
PoliticalDiscussion,kifmtu,17.0
PoliticalDiscussion,lrmxli,14.0
PoliticalDiscussion,l28f4l,20.0
PoliticalDiscussion,i04gue,16.0
PoliticalDiscussion,f3ywpe,16.0
PoliticalDiscussion,k6a9h1,15.0
PoliticalDiscussion,ntpooj,12.0
PoliticalDiscussion,n4tknp,19.0
