group,name,value
puppies,ccefbd,0.38095238095238093
puppies,l8kw8z,0.14285714285714285
puppies,cqfwfd,0.9090909090909091
puppies,k0cac1,0.5714285714285714
puppies,iqcrx3,0.11764705882352941
puppies,celqqd,0.3333333333333333
puppies,ey3apx,0.0
puppies,mln0ee,0.2
puppies,llsgsr,0.4
puppies,kwltzt,0.3333333333333333
puppies,gps5wo,0.0
puppies,d2gerf,0.7142857142857143
puppies,jkx8vr,0.5333333333333333
puppies,colkkx,1.0
puppies,fzop1f,0.4
puppies,ddb40e,0.11764705882352941
puppies,fmpadu,0.16666666666666666
puppies,k624r2,0.23529411764705882
puppies,nqj0i9,0.18181818181818182
puppies,jmq0hr,0.5714285714285714
puppies,j4trsd,0.16666666666666666
puppies,mopyzz,0.25
puppies,il1yub,0.0
puppies,k5lhf1,0.18181818181818182
puppies,jkeni1,0.3076923076923077
puppies,gezi3f,0.13333333333333333
puppies,fsfbe3,0.15384615384615385
puppies,k2n5pv,0.0
puppies,e7emdg,1.0
puppies,f5zo20,0.6666666666666666
puppies,mjgzpx,0.7272727272727273
puppies,j69ij7,0.46153846153846156
puppies,ehq8xt,0.18181818181818182
puppies,lzte51,0.75
puppies,nlys8b,0.6
puppies,o9hpg3,0.0
puppies,hnd2et,0.18181818181818182
puppies,etjo1d,0.6666666666666666
puppies,fqnjo3,0.15384615384615385
puppies,gejruq,0.375
puppies,kprtuu,0.2222222222222222
puppies,kylck6,0.631578947368421
puppies,kkvtwz,0.2
puppies,gv4hjv,0.11764705882352941
puppies,m0edkg,0.26666666666666666
puppies,ksuu0s,0.5263157894736842
puppies,nq1uwc,0.4
puppies,kpf0gh,0.2608695652173913
puppies,jg043h,0.7272727272727273
puppies,mk7ul7,0.26666666666666666
puppies,i1y7wo,0.5454545454545454
puppies,n48le0,1.0
puppies,fzq551,0.09090909090909091
puppies,jb259u,0.6666666666666666
puppies,mm93iw,0.2222222222222222
puppies,fgs1ze,0.1111111111111111
puppies,e3t8yw,0.2
puppies,kbsfq7,0.8888888888888888
puppies,jak06h,0.9090909090909091
puppies,hjad9j,0.18181818181818182
puppies,ijvb6a,0.8571428571428571
puppies,hyas24,0.19047619047619047
puppies,fjroto,0.2
puppies,lvyokj,0.5
puppies,gxikrp,0.6666666666666666
puppies,ezc1ms,0.2
puppies,fnig10,0.10526315789473684
puppies,jupgy8,0.2
puppies,iw739n,1.0
puppies,cp6yze,0.2
puppies,gbjlis,0.14285714285714285
puppies,jy3o7p,0.3333333333333333
puppies,j23wuv,0.1111111111111111
puppies,jhv07l,0.25
puppies,jikc1j,0.5454545454545454
puppies,km4wbw,0.5263157894736842
puppies,fbso7h,0.0
puppies,hf35fy,0.6
puppies,ct9p8u,0.16666666666666666
puppies,lcgm1b,0.2
puppies,l517x0,0.47058823529411764
puppies,jyazz9,0.6
puppies,kh4a15,0.8571428571428571
puppies,fonlt0,0.4
puppies,krqhwu,0.25
puppies,i9dmk2,0.3333333333333333
puppies,ilh764,0.5454545454545454
puppies,ic2gt4,0.6666666666666666
puppies,jt0f0v,0.2727272727272727
puppies,keh2uj,0.6666666666666666
puppies,hjyvpj,0.3157894736842105
puppies,cxgdc6,0.46153846153846156
puppies,izqib1,0.8
puppies,m7gtln,0.16666666666666666
puppies,mrfag5,0.9230769230769231
puppies,oaap6a,0.0
puppies,kl5n13,0.5555555555555556
puppies,ikbu2s,0.8333333333333334
puppies,cjri8a,0.36363636363636365
puppies,kh7ga5,0.15384615384615385
puppies,dqtvwe,0.3333333333333333
puppies,frfql3,0.5
puppies,ih7ucd,0.18181818181818182
puppies,k48cuf,0.36363636363636365
puppies,idov9a,0.0
puppies,ielh2j,0.46153846153846156
puppies,ga17bn,0.4
puppies,o3jlg5,0.0
puppies,jefmuj,0.2
puppies,m3q5ek,0.1
puppies,jsk41v,0.2222222222222222
puppies,kaueah,0.6153846153846154
puppies,f48mjt,0.16666666666666666
puppies,hdes87,0.4444444444444444
puppies,ir1eu3,1.0
puppies,iy8gxn,0.9473684210526315
puppies,lowsqd,0.18181818181818182
puppies,ld0j6k,0.6666666666666666
puppies,n444ml,0.7272727272727273
puppies,jrhx7p,0.0
puppies,kltd48,0.4
puppies,ms4awk,0.5454545454545454
puppies,du4dux,0.42857142857142855
puppies,nivub6,0.13333333333333333
puppies,ed74fl,0.18181818181818182
puppies,hhi4eu,0.0
puppies,ly3hdo,0.6666666666666666
puppies,djev54,0.2222222222222222
puppies,js3mpt,0.0
puppies,it4ert,1.0
puppies,jr0v3h,0.0
puppies,kuszlv,0.0
puppies,da3m7c,0.8571428571428571
puppies,m1flgi,0.3076923076923077
puppies,myawym,0.8333333333333334
puppies,gdjub4,0.5
puppies,m45fy2,0.36363636363636365
puppies,g6k229,0.3157894736842105
puppies,hogjlt,0.0
puppies,hzgv25,0.25
puppies,ims75n,0.25
puppies,nwza4j,0.36363636363636365
puppies,mipr2i,0.8
puppies,jk1fng,0.0
puppies,injqb6,0.2222222222222222
puppies,fwg6x3,0.0
puppies,l3f0le,0.2857142857142857
puppies,n9wwi8,0.2857142857142857
puppies,faev8g,0.47619047619047616
puppies,en2mmc,0.6666666666666666
puppies,l2ema7,0.3157894736842105
puppies,d4l3wx,0.4
puppies,gp4rph,0.2
puppies,f0x7t4,0.13333333333333333
puppies,ceey6s,0.35294117647058826
puppies,nskzc5,0.7777777777777778
puppies,f5j3q1,0.5714285714285714
puppies,nirr45,0.8888888888888888
puppies,jlv5e7,1.0
puppies,kz0m9k,1.0
puppies,kchchy,0.6086956521739131
puppies,f4twos,0.75
puppies,lo0h1c,0.9090909090909091
puppies,gu4a09,0.09523809523809523
puppies,igzbgz,0.7619047619047619
puppies,kkuos9,0.0
puppies,kokv85,0.35294117647058826
puppies,krz9zl,0.7777777777777778
puppies,lbdnhd,0.45454545454545453
puppies,ewyvqo,0.5
puppies,n2w3bd,0.16666666666666666
puppies,jhcr7c,0.5714285714285714
puppies,i32la1,0.3076923076923077
puppies,jxs2i3,0.7142857142857143
puppies,k4kjhm,0.4
puppies,digsfc,0.2222222222222222
puppies,m38d5b,0.7142857142857143
puppies,kf1ldk,0.9333333333333333
puppies,hxbu5r,0.6
puppies,jasfjc,0.5263157894736842
puppies,hbjulp,0.2857142857142857
puppies,miaz73,0.42105263157894735
puppies,im1x00,0.4444444444444444
puppies,nurku4,0.5
puppies,ldy2f6,0.36363636363636365
puppies,l4s87q,0.9523809523809523
puppies,j5sak9,0.7619047619047619
